id,result,league_id,season_id,venue_id,venue_city,attendance,venue_capacity,home_country_id,venue_surface_isgrass,temp,cloudcover,humidity,pressure,visibility,winddir,windspeed,night_game,travel_dist(km),colors_home_color,colors_away_color,home_not_home,travel_outside_state,attendance_ratio,season_name_codes
16481612,2,301,17160,135,Rennes,0,29778,17,1,5.2,90,56,1025,13,128,4.94,0,551,RE,W,0,0,0.0,4
16943045,0,8,17420,119,West Bromwich,0,26445,462,1,3.4,97,90,1017,19,162,6.67,0,108,BL,RE,0,0,0.0,4
17098222,2,384,17488,160319,Cagliari,0,16233,251,1,10.0,27,34,1031,10,14,3.22,0,724,RE,W,0,0,0.0,4
16481604,2,301,17160,4478,Dijon,0,16098,17,1,3.1,0,55,1034,13,151,3.61,0,394,RE,W,0,0,0.0,4
16481606,2,301,17160,251,Angers,0,17835,17,1,5.7,0,57,1027,17,128,4.5,0,79,W,YE,0,0,0.0,4
17098224,1,384,17488,86,Genova,0,36599,251,1,6.8,0,31,1037,10,333,1.83,0,199,BL,RE,0,0,0.0,4
16840254,1,82,17361,2169,Frankfurt am Main,0,51500,11,1,3.0,0,37,1037,10,80,6.19,0,158,BL,W,0,0,0.0,4
17055578,1,564,17480,2020,Madrid,0,81044,32,1,15.2,31,50,1028,24,158,2.19,0,305,W,RE,0,0,0.0,4
16481603,0,301,17160,184,Villeneuve d'Ascq,0,50186,17,1,2.8,80,41,1029,26,151,6.61,0,603,RE,W,0,0,0.0,4
16943037,1,8,17420,204,London,0,60272,462,1,3.6,90,60,1023,9,150,4.14,1,266,RE,GRN,0,0,0.0,4
16840253,0,82,17361,80,Wolfsburg,0,30000,11,1,-7.2,0,79,1040,21,145,2.06,1,335,GRN,W,0,0,0.0,4
17098230,2,384,17488,7339,Crotone,0,16108,251,1,2.8,27,55,1025,10,340,9.56,1,824,BL,W,0,0,0.0,4
17055577,2,564,17480,2015,Valencia,0,26354,32,1,13.3,92,79,1034,10,33,3.83,1,382,BL,W,0,0,0.0,4
16943041,2,8,17420,12,Liverpool,0,40569,462,1,6.6,59,87,1012,36,172,7.47,1,287,BL,W,0,0,0.0,4
17098227,1,384,17488,1721,Milano,0,80018,251,1,-0.2,0,74,1038,10,292,0.61,1,476,BL,GRN,0,0,0.0,4
16481605,0,301,17160,2081,Bordeaux,0,42115,17,1,8.2,90,74,1027,22,138,7.94,1,510,BL,W,0,0,0.0,4
17055580,2,564,17480,2028,Villarreal,0,23500,32,1,10.7,88,92,1035,11,40,2.58,1,587,YE,PU,0,0,0.0,4
16943046,1,8,17420,214,London,0,66000,462,1,9.4,92,84,1018,16,198,3.56,1,227,RE,PU,0,0,0.0,4
16840249,0,82,17361,53,Munich,0,75000,11,1,-0.7,92,79,1026,8,140,1.33,1,479,RE,BL,0,0,0.0,4
17098229,1,384,17488,443,Verona,0,42160,251,1,-0.9,30,74,1032,10,240,2.61,1,87,BL,W,0,0,0.0,4
17055575,2,564,17480,4473,Cádiz,0,2000,32,1,15.0,0,70,1026,10,115,13.03,1,803,YE,RE,0,0,0.0,4
16943039,1,8,17420,321614,London,0,41798,462,1,9.4,93,91,1017,11,168,3.33,1,400,BL,BL,0,0,0.0,4
17055367,0,564,17480,2015,Valencia,0,26354,32,1,12.6,31,80,1021,11,26,1.08,1,304,BL,YE,0,0,0.0,4
16924756,0,8,17420,200,Burnley,0,21401,462,1,8.2,91,82,1002,16,168,5.86,1,291,RE,W,0,0,0.0,4
16481467,1,301,17160,329348,Marseille,123,67000,17,1,9.0,75,89,1021,12,122,0.53,1,153,W,RE,0,0,0.001835820895522388,4
16924749,2,8,17420,12,Liverpool,154,40569,462,1,9.2,72,90,999,28,167,6.31,1,51,BL,BL,0,0,0.003796001873351574,4
17098238,1,384,17488,7223,Firenze,0,47300,251,1,12.1,88,75,1025,10,137,1.47,1,124,PU,W,0,0,0.0,4
16840266,2,82,17361,1719,Bielefeld,420,27300,11,1,7.3,100,75,1014,10,134,2.61,1,162,BL,GRN,0,0,0.015384615384615385,4
17098239,2,384,17488,160319,Cagliari,62,16233,251,1,13.9,25,72,1024,10,130,0.64,1,660,RE,W,0,0,0.003819380274748968,4
16481616,2,301,17160,323206,Brest,357,15097,17,1,13.9,100,62,1021,10,188,10.58,1,774,RE,BL,0,0,0.02364708220176194,4
17055584,1,564,17480,68,Sevilla,0,60721,32,1,15.1,85,81,1018,9,279,0.39,1,384,GRN,BL,0,0,0.0,4
16943056,1,8,17420,492,Wolverhampton,0,30852,462,1,10.0,88,88,1001,10,175,5.08,1,137,RE,W,0,0,0.0,4
16481619,0,301,17160,6164,Saint-etienne,235,42000,17,1,15.0,53,51,1020,10,172,11.28,0,422,GRN,RE,0,0,0.005595238095238095,4
16943054,0,8,17420,167,Southampton,0,32505,462,1,11.6,99,13,999,10,68,1.0,0,106,RE,BL,0,0,0.0,4
17055590,1,564,17480,430,Elche,0,36017,32,1,14.8,25,74,1017,10,99,2.69,0,567,W,BL,0,0,0.0,4
17098237,1,384,17488,7189,Roma,0,72698,251,1,16.8,90,55,1019,10,271,3.36,0,396,GRN,BL,0,0,0.0,4
16840258,2,82,17361,180,Mönchengladbach,763,54057,11,1,16.0,0,58,1012,10,152,5.03,0,186,W,RE,0,0,0.01411473074717428,4
16840264,2,82,17361,1946,Cologne,0,50000,11,1,16.0,0,48,1013,9,140,13.8,0,292,W,GRN,0,0,0.0,4
16840261,1,82,17361,2169,Frankfurt am Main,889,51500,11,1,16.0,0,48,1016,9,180,8.05,0,299,BL,W,0,0,0.017262135922330096,4
16840260,2,82,17361,2063,Freiburg im Breisgau,246,74649,11,1,13.4,0,42,1015,9,200,3.44,0,23,RE,BL,1,0,0.003295422577663465,4
16943050,0,8,17420,200,Burnley,206,21401,462,1,11.4,82,80,993,17,159,9.25,0,144,RE,GRN,0,0,0.009625718424372693,4
17055582,2,564,17480,140808,Madrid,0,67829,32,1,17.8,0,33,1011,10,188,4.67,0,296,RE,GRN,0,0,0.0,4
16481617,0,301,17160,6162,Nantes,271,37473,17,1,17.8,0,49,1004,10,183,8.17,0,700,YE,BL,0,0,0.007231873615669949,4
17098241,0,384,17488,86,Genova,0,36599,251,1,12.6,15,82,1025,9,135,0.03,1,195,BL,YE,0,0,0.0,4
16840263,2,82,17361,2138,Gelsenkirchen,0,62271,11,1,14.2,43,60,1015,8,106,2.19,1,27,BL,YE,0,0,0.0,4
17055588,1,564,17480,9240,Valencia,0,54000,32,1,13.4,65,80,1016,12,58,3.11,1,769,W,RE,0,0,0.0,4
16943052,2,8,17420,230,Liverpool,267,54074,462,1,10.9,90,78,993,18,168,3.83,1,1,RE,BL,0,0,0.004937677996819174,4
17098232,0,384,17488,1613,Reggio nell'Emilia,0,21584,251,1,0.1,50,100,1021,3,359,0.03,1,58,GRN,W,0,0,0.0,4
17055589,2,564,17480,9323,Valladolid,0,27846,32,1,10.9,0,40,1007,10,170,4.17,1,160,W,BL,0,0,0.0,4
16943051,1,8,17420,485,London,133,25700,462,1,14.4,87,57,1002,24,200,6.5,1,227,W,GRN,0,0,0.005175097276264591,4
17098240,0,384,17488,7175,Parma,71,27906,251,1,12.2,88,65,1027,4,1,0.0,0,266,W,BL,0,0,0.002544255715616713,4
16481613,1,301,17160,126,Montpellier,0,22000,17,1,14.9,75,76,1018,10,139,8.94,0,657,BL,W,0,0,0.0,4
16943055,1,8,17420,214,London,0,66000,462,1,13.8,55,68,1009,10,212,2.67,0,17,RE,W,0,0,0.0,4
16840265,0,82,17361,2165,Augsburg,0,30660,11,1,10.2,0,69,1018,10,21,3.69,0,412,W,RE,0,0,0.0,4
17055583,0,564,17480,9236,Barcelona,0,98787,32,1,13.0,73,85,1012,10,86,7.03,0,907,BL,YE,0,0,0.0,4
16481621,1,301,17160,4549,Nîmes,0,18482,17,1,16.1,0,61,1017,10,157,6.25,0,410,RE,BL,0,0,0.0,4
16481618,2,301,17160,51,Nice,0,36178,17,1,15.1,25,69,1022,10,107,10.78,0,606,RE,W,0,0,0.0,4
16481622,0,301,17160,182,Strasbourg,0,29200,17,1,16.4,0,46,1016,19,40,1.89,0,631,BL,W,0,0,0.0,4
17098234,2,384,17488,1721,Milano,62,80018,251,1,11.6,50,74,1026,6,352,1.14,0,0,RE,BL,0,0,0.0007748256642255493,4
16481615,1,301,17160,6240,Lens,0,38223,17,1,16.3,0,51,1012,10,132,3.42,0,383,YE,W,0,0,0.0,4
16943048,2,8,17420,5,Birmingham,0,42682,462,1,11.2,75,81,1007,35,152,3.69,0,52,RE,BL,0,0,0.0,4
16840262,2,82,17361,1944,Berlin,0,74649,11,1,12.8,0,54,1018,8,160,10.36,0,144,W,RE,0,0,0.0,4
17055587,1,564,17480,133,San Sebastián,0,32076,32,1,16.4,100,47,1004,14,170,13.31,0,78,W,W,0,0,0.0,4
16481614,2,301,17160,6032,Lorient,0,18110,17,0,11.9,25,76,1005,13,135,7.03,0,572,RE,W,0,0,0.0,4
16943047,2,8,17420,204,London,0,60272,462,1,12.6,0,68,1010,10,160,1.5,0,257,RE,W,0,0,0.0,4
16840259,1,82,17361,232157,Marbella,0,1000,11,1,12.1,75,71,1018,10,341,1.69,0,2128,BL,W,1,0,0.0,4
17098235,1,384,17488,193,Bergamo,62,26393,251,1,11.1,87,75,1026,4,163,0.0,1,654,BL,GRN,0,0,0.0023491077179555184,4
17055585,1,564,17480,9342,Huesca,0,5500,32,1,12.0,25,62,1009,9,120,9.28,1,616,BL,RE,0,0,0.0,4
16943053,1,8,17420,206,Manchester,0,75635,462,1,8.7,79,95,1008,41,155,2.61,1,174,RE,GRN,0,0,0.0,4
17098236,0,384,17488,106,Benevento,0,12847,251,1,8.5,1,83,1027,7,138,1.11,1,214,RE,W,0,0,0.0,4
17055581,0,564,17480,9162,Bilbao,0,53289,32,1,9.0,99,99,1010,10,298,3.61,1,438,RE,YE,0,0,0.0,4
16481620,2,301,17160,131,Paris,0,47929,17,1,13.7,89,56,1010,29,149,2.97,1,693,BL,RE,0,1,0.0,4
17098233,1,384,17488,118500,Torino,0,41507,251,1,9.3,89,74,1028,8,279,1.0,1,607,W,BL,0,0,0.0,4
17055586,2,564,17480,56,Pamplona,0,19800,32,1,6.8,88,94,1026,19,285,0.75,1,705,RE,W,0,0,0.0,4
16943049,2,8,17420,480,Falmer,0,30750,462,1,6.9,94,98,1020,3,194,1.92,1,60,GRN,W,0,0,0.0,4
16924768,1,8,17420,488,Leeds,0,39460,462,1,10.8,89,83,1012,24,196,11.86,1,320,W,RE,0,0,0.0,4
17055353,1,564,17480,9236,Barcelona,0,98787,32,1,13.1,28,89,1032,13,181,2.25,1,421,BL,W,0,0,0.0,4
16481571,1,301,17160,4549,Nîmes,0,18482,17,1,11.7,0,85,1033,17,197,0.89,1,743,RE,BL,0,0,0.0,4
16840274,1,82,17361,2172,Bremen,0,42100,11,1,5.0,50,86,1035,10,310,4.08,1,334,GRN,BL,0,0,0.0,4
16481629,2,301,17160,135,Rennes,0,29778,17,1,6.1,0,81,1037,17,359,2.97,1,846,RE,W,0,0,0.0,4
17055597,0,564,17480,2015,Valencia,0,26354,32,1,13.4,92,74,1029,10,107,0.61,1,471,BL,W,0,0,0.0,4
16481624,2,301,17160,2081,Bordeaux,0,42115,17,1,11.9,0,57,1032,10,50,6.06,0,693,BL,W,0,0,0.0,4
16943062,1,8,17420,151,Manchester,0,55097,462,1,10.3,22,65,1041,2,300,2.39,0,262,GRN,BL,0,0,0.0,4
17055593,0,564,17480,9242,Eibar,0,7083,32,1,11.7,49,66,1030,12,353,4.0,0,211,BL,W,0,0,0.0,4
17098250,0,384,17488,7305,La Spezia,0,10336,251,0,14.6,0,64,1022,8,228,0.39,0,88,W,YE,0,0,0.0,4
16840275,1,82,17361,1945,Stuttgart,0,60449,11,1,9.0,27,46,1035,10,50,5.11,0,344,W,BL,0,0,0.0,4
16840268,1,82,17361,2166,Dortmund,0,81365,11,1,5.4,96,81,1039,10,21,1.92,0,95,YE,W,0,0,0.0,4
16840271,1,82,17361,80,Wolfsburg,0,30000,11,1,6.1,100,87,1038,9,291,2.53,0,166,GRN,BL,0,0,0.0,4
16840267,1,82,17361,53,Munich,0,75000,11,1,6.7,89,53,1034,10,59,3.94,0,457,RE,YE,0,0,0.0,4
16943066,1,8,17420,119,West Bromwich,0,26445,462,1,10.5,10,58,1040,49,355,1.53,0,225,BL,YE,0,0,0.0,4
17055599,2,564,17480,177,Sevilla,0,45500,32,1,17.2,97,65,1020,16,74,2.33,0,826,W,BL,0,0,0.0,4
16481623,2,301,17160,4478,Dijon,0,16098,17,1,10.1,0,46,1031,19,11,8.81,0,269,W,RE,0,0,0.0,4
17098248,1,384,17488,5515,Bologna,0,36532,251,1,13.2,0,60,1026,10,100,4.03,1,299,RE,GRN,0,0,0.0,4
17055591,2,564,17480,1747,Vitoria-Gasteiz,0,19840,32,1,7.3,25,75,1021,10,18,5.06,1,86,BL,RE,0,0,0.0,4
16943060,2,8,17420,488,Leeds,0,39460,462,1,7.8,80,28,1041,10,360,0.0,1,143,W,BL,0,0,0.0,4
16840269,1,82,17361,2171,Leipzig,0,42558,11,1,4.0,100,93,1038,10,260,2.11,1,417,W,W,0,0,0.0,4
17098247,0,384,17488,443,Verona,0,42160,251,1,12.0,0,43,1029,10,80,4.11,1,264,BL,W,0,0,0.0,4
17055594,1,564,17480,9351,Getafe,0,17393,32,1,12.8,100,54,1020,11,260,1.53,1,302,BL,W,0,0,0.0,4
16943063,0,8,17420,449,Newcastle upon Tyne,0,52338,462,1,4.0,90,87,1040,12,236,1.94,1,268,BL,RE,0,0,0.0,4
17098242,2,384,17488,86,Genova,0,36599,251,1,14.1,0,54,1029,10,54,4.11,0,155,BL,W,0,0,0.0,4
16481631,1,301,17160,4451,Monaco,0,18523,75285,1,17.2,0,57,1027,17,298,0.36,0,1054,RE,BL,0,1,0.0,4
16943061,2,8,17420,117,Leicester,0,32312,462,1,9.5,19,71,1037,19,67,2.75,0,138,BL,W,0,0,0.0,4
16943058,0,8,17420,201,London,0,25073,462,1,6.4,91,83,1037,7,64,3.89,0,13,BL,W,0,0,0.0,4
16840272,0,82,17361,420,Berlin,0,22012,11,1,2.8,100,87,1036,8,210,2.17,0,486,RE,BL,0,0,0.0,4
17055592,0,564,17480,9239,Vigo,0,31800,32,1,17.2,0,59,1017,10,266,0.14,0,336,PU,GRN,0,0,0.0,4
16481630,0,301,17160,4549,Nîmes,0,18482,17,1,15.6,100,59,1027,19,172,4.53,0,598,RE,YE,0,0,0.0,4
17098245,1,384,17488,7224,Udine,0,25000,251,1,8.7,0,23,1031,41,89,4.5,0,297,W,PU,0,0,0.0,4
17098244,2,384,17488,7339,Crotone,0,16108,251,1,14.9,17,51,1024,10,7,9.0,0,691,BL,RE,0,0,0.0,4
16943065,1,8,17420,281313,London,0,62000,462,1,8.8,7,70,1035,14,69,4.58,0,284,W,RE,0,0,0.0,4
16481628,0,301,17160,394,Reims,0,21029,17,1,11.6,0,49,1031,19,70,6.69,0,625,RE,BL,0,0,0.0,4
16481625,0,301,17160,251,Angers,0,17835,17,1,11.4,0,53,1028,17,70,4.81,0,411,W,YE,0,0,0.0,4
16481627,1,301,17160,6032,Lorient,0,18110,17,0,11.8,0,51,1027,11,61,7.67,0,646,RE,GRN,0,0,0.0,4
17098246,1,384,17488,1721,Milano,0,80018,251,1,11.8,0,43,1031,10,118,2.56,0,119,BL,RE,0,0,0.0,4
16840273,2,82,17361,262,Mainz,0,34000,11,1,10.0,1,53,1033,10,20,4.11,0,268,RE,GRN,0,0,0.0,4
17055595,2,564,17480,4473,Cádiz,0,2000,32,1,18.0,28,61,1015,11,103,7.83,0,98,YE,GRN,0,0,0.0,4
16481626,0,301,17160,184,Villeneuve d'Ascq,0,50186,17,1,11.0,0,58,1033,12,50,6.14,0,405,RE,W,0,0,0.0,4
16943057,0,8,17420,321614,London,0,41798,462,1,9.0,0,70,1035,10,74,4.31,0,263,BL,RE,0,0,0.0,4
16840270,2,82,17361,1947,Leverkusen,0,30210,11,1,12.0,0,56,1033,40,293,3.39,1,461,BL,YE,0,0,0.0,4
17098243,1,384,17488,134,Napoli,0,60240,251,1,14.0,0,42,1026,10,60,4.0,1,59,GRN,RE,0,0,0.0,4
17055596,1,564,17480,9237,Granada,0,23156,32,1,13.8,88,59,1014,10,84,1.56,1,285,RE,W,0,0,0.0,4
16943064,2,8,17420,2,Sheffield,0,32702,462,1,4.6,0,85,1036,7,95,2.72,1,99,RE,GRN,0,0,0.0,4
17098249,2,384,17488,7189,Roma,0,72698,251,1,10.4,90,75,1017,10,135,2.17,1,476,RE,GRN,0,0,0.0,4
17055600,2,564,17480,2028,Villarreal,0,23500,32,1,11.8,50,83,1024,18,2,1.5,1,312,YE,RE,0,0,0.0,4
16481632,0,301,17160,329348,Marseille,0,67000,17,1,10.7,0,74,1028,18,356,1.86,1,278,W,BL,0,0,0.0,4
17055598,0,564,17480,2020,Madrid,0,81044,32,1,9.8,71,78,1022,12,152,0.89,1,347,W,BL,0,0,0.0,4
16943059,1,8,17420,12,Liverpool,0,40569,462,1,3.7,90,87,1031,12,149,3.47,1,302,BL,RE,0,0,0.0,4
17098258,1,384,17488,118500,Torino,0,41507,251,1,10.3,92,45,1031,10,320,1.42,1,205,W,GRN,0,0,0.0,4
16943092,1,8,17420,151,Manchester,0,55097,462,1,1.1,100,94,1029,4,114,2.36,1,99,GRN,RE,0,0,0.0,4
17098255,0,384,17488,1613,Reggio nell'Emilia,0,21584,251,1,0.9,92,100,1023,8,195,0.0,1,520,GRN,GRN,0,0,0.0,4
16481635,1,301,17160,323206,Brest,0,15097,17,1,10.2,89,88,1025,16,256,3.39,1,723,RE,GRN,0,0,0.0,4
16481639,2,301,17160,6164,Saint-etienne,0,42000,17,1,9.8,91,58,1027,14,133,1.06,1,565,GRN,YE,0,0,0.0,4
16481640,1,301,17160,51,Nice,0,36178,17,1,12.1,80,81,1029,26,71,1.33,1,228,RE,W,0,0,0.0,4
16943093,1,8,17420,2,Sheffield,0,32702,462,1,1.6,100,97,1027,1,77,2.97,1,100,RE,BL,0,0,0.0,4
16943088,0,8,17420,200,Burnley,0,21401,462,1,1.9,100,94,1027,2,100,2.28,1,149,RE,W,0,0,0.0,4
16481633,1,301,17160,6161,Décines-Charpieu,0,59186,17,1,10.9,82,49,1027,32,130,1.69,1,572,W,RE,0,0,0.0,4
16481637,2,301,17160,2042,Longeville-lès-Metz,0,26661,17,1,10.1,99,61,1027,17,168,4.5,1,530,RE,GRN,0,0,0.0,4
17098252,1,384,17488,160319,Cagliari,0,16233,251,1,13.1,38,57,1028,10,87,2.5,1,615,RE,W,0,0,0.0,4
17098256,2,384,17488,7223,Firenze,0,47300,251,1,8.5,0,63,1031,6,113,0.72,1,226,PU,W,0,0,0.0,4
17098260,0,384,17488,1721,Milano,0,80018,251,1,7.0,27,75,1028,10,25,0.58,1,324,RE,YE,0,0,0.0,4
17098261,2,384,17488,106,Benevento,0,12847,251,1,7.9,0,58,1028,10,336,1.39,1,571,RE,W,0,0,0.0,4
17098257,0,384,17488,86,Genova,0,36599,251,1,10.0,100,82,1029,10,149,0.19,1,0,RE,BL,0,0,0.0,4
17098253,1,384,17488,193,Bergamo,0,26393,251,1,8.0,30,70,1028,10,40,1.0,1,513,GRN,W,0,0,0.0,4
16481642,1,301,17160,182,Strasbourg,0,29200,17,1,8.3,100,77,1027,10,257,1.08,1,538,BL,RE,0,1,0.0,4
16481641,2,301,17160,6162,Nantes,0,37473,17,1,9.9,100,87,1027,13,270,1.06,1,468,YE,RE,0,0,0.0,4
16481638,0,301,17160,126,Montpellier,0,22000,17,1,9.6,100,86,1029,15,278,0.75,1,723,BL,W,0,0,0.0,4
16481636,2,301,17160,2081,Bordeaux,0,42115,17,1,11.8,50,77,1027,10,105,1.47,1,488,BL,W,0,0,0.0,4
16481634,1,301,17160,184,Villeneuve d'Ascq,0,50186,17,1,9.6,51,82,1025,4,353,3.03,1,836,RE,W,0,0,0.0,4
16943089,0,8,17420,201,London,0,25073,462,1,6.4,95,97,1025,0,103,1.22,1,274,BL,W,0,0,0.0,4
16943095,2,8,17420,119,West Bromwich,0,26445,462,1,4.6,88,84,1027,24,42,4.22,1,123,BL,RE,0,0,0.0,4
16943129,2,8,17420,485,London,0,25700,462,1,5.6,89,79,1026,44,19,2.33,1,19,W,GRN,0,0,0.0,4
17098254,2,384,17488,7175,Parma,0,27906,251,1,11.4,0,51,1019,6,346,0.31,1,122,W,BL,0,0,0.0,4
16943091,2,8,17420,230,Liverpool,0,54074,462,1,3.7,92,75,1030,35,77,4.56,1,287,RE,BL,0,0,0.0,4
16840282,0,82,17361,2138,Gelsenkirchen,0,62271,11,1,1.2,0,59,1031,10,305,0.81,1,192,BL,RE,0,0,0.0,4
17055608,1,564,17480,9240,Valencia,0,54000,32,1,12.9,75,80,1019,10,28,0.58,1,57,W,YE,0,0,0.0,4
16943069,0,8,17420,200,Burnley,0,21401,462,1,3.9,94,61,1034,10,233,0.44,0,287,RE,BL,0,0,0.0,4
17055609,1,564,17480,9323,Valladolid,0,27846,32,1,13.5,27,57,1019,19,4,1.53,0,171,W,BL,0,0,0.0,4
17098263,0,384,17488,7305,La Spezia,0,10336,251,0,13.9,6,67,1024,10,246,0.72,0,526,GRN,W,0,0,0.0,4
16840279,2,82,17361,2063,Freiburg im Breisgau,0,74649,11,1,4.0,89,64,1030,10,280,6.19,0,144,RE,BL,1,0,0.0,4
16840278,1,82,17361,1618,Sinsheim,0,30164,11,1,7.8,0,30,1029,10,67,3.19,0,380,BL,GRN,0,0,0.0,4
16840281,1,82,17361,1944,Berlin,0,74649,11,1,4.0,89,64,1030,10,280,6.19,0,495,W,GRN,0,0,0.0,4
16840280,0,82,17361,339832,Frankfurt am Main,0,51500,11,1,8.0,0,31,1031,10,40,2.61,0,154,BL,W,1,0,0.0,4
16840277,2,82,17361,180,Mönchengladbach,0,54057,11,1,7.0,0,45,1032,10,40,3.11,0,46,W,RE,0,0,0.0,4
16943073,2,8,17420,2,Sheffield,0,32702,462,1,4.4,87,54,1033,31,260,1.61,0,274,RE,BL,0,0,0.0,4
17055610,1,564,17480,430,Elche,0,36017,32,1,15.0,61,70,1020,15,72,8.31,0,475,W,RE,0,0,0.0,4
17098270,1,384,17488,7224,Udine,0,25000,251,1,0.9,0,41,1029,41,74,5.03,1,251,W,BL,0,0,0.0,4
16840276,1,82,17361,53,Munich,0,75000,11,1,1.7,0,52,1027,10,64,3.25,1,472,RE,YE,0,0,0.0,4
17055604,1,564,17480,4473,Cádiz,0,2000,32,1,14.1,88,92,1016,9,50,1.64,0,809,YE,BL,0,0,0.0,4
16943067,0,8,17420,5,Birmingham,0,42682,462,1,3.2,100,62,1032,10,14,0.92,1,19,RE,RE,0,0,0.0,4
17098267,1,384,17488,118500,Torino,0,41507,251,1,5.3,92,86,1027,10,313,1.42,1,525,W,BL,0,0,0.0,4
16943068,2,8,17420,480,Falmer,0,30750,462,1,-0.3,90,86,1031,20,17,2.31,1,209,GRN,RE,0,0,0.0,4
17055606,2,564,17480,56,Pamplona,0,19800,32,1,5.9,25,85,1023,15,251,0.25,1,349,RE,YE,0,0,0.0,4
17098266,1,384,17488,7189,Roma,0,72698,251,1,12.0,88,79,1023,10,51,3.39,0,396,RE,W,0,0,0.0,4
16943075,0,8,17420,119,West Bromwich,0,26445,462,1,5.6,59,56,1027,27,343,2.39,0,275,BL,GRN,0,0,0.0,4
17055605,2,564,17480,9342,Huesca,0,5500,32,1,13.7,49,54,1017,10,140,2.89,0,692,BL,GRN,0,0,0.0,4
16943071,2,8,17420,230,Liverpool,0,54074,462,1,7.7,99,72,1026,19,312,4.11,0,286,RE,W,0,0,0.0,4
17098269,0,384,17488,7223,Firenze,0,47300,251,1,14.6,30,48,1020,10,243,0.25,0,136,PU,YE,0,0,0.0,4
17098271,1,384,17488,7339,Crotone,0,16108,251,1,11.9,45,71,1022,10,51,4.06,0,1025,RE,W,0,0,0.0,4
17098268,2,384,17488,443,Verona,0,42160,251,1,10.0,0,46,1022,10,220,2.11,0,144,BL,W,0,0,0.0,4
16840283,0,82,17361,1946,Cologne,0,50000,11,1,7.2,49,48,1022,10,337,3.47,0,273,W,W,0,0,0.0,4
17055602,0,564,17480,140808,Madrid,0,67829,32,1,14.1,43,55,1014,14,173,2.58,0,8,RE,W,0,0,0.0,4
16943072,2,8,17420,151,Manchester,0,55097,462,1,6.1,25,71,1025,10,304,3.5,0,6,GRN,RE,0,0,0.0,4
16840284,0,82,17361,1719,Bielefeld,0,27300,11,1,3.8,100,64,1022,41,287,2.72,1,348,BL,RE,0,0,0.0,4
17098265,0,384,17488,86,Genova,0,36599,251,1,10.8,8,64,1019,10,233,0.22,1,576,BL,YE,0,0,0.0,4
17055607,1,564,17480,133,San Sebastián,0,32076,32,1,9.4,100,85,1019,10,305,0.36,1,444,W,BL,0,0,0.0,4
16943074,1,8,17420,281313,London,0,62000,462,1,2.3,23,69,1025,12,276,1.19,1,23,W,BL,0,0,0.0,4
17098264,1,384,17488,339714,Napoli,0,54726,251,1,12.9,49,82,1020,10,110,0.56,1,470,GRN,BL,1,0,0.0,4
17055601,1,564,17480,9162,Bilbao,0,53289,32,1,7.8,88,87,1020,10,1,1.03,1,681,RE,GRN,0,0,0.0,4
16943070,1,8,17420,321614,London,0,41798,462,1,8.0,88,62,1022,24,279,1.47,1,288,BL,GRN,0,0,0.0,4
17098262,1,384,17488,1721,Milano,0,80018,251,1,7.7,90,71,1016,10,54,2.06,1,50,BL,W,0,0,0.0,4
16943076,1,8,17420,214,London,0,66000,462,1,6.8,89,66,1022,14,228,2.33,1,270,RE,GRN,0,0,0.0,4
17055603,1,564,17480,68,Sevilla,0,60721,32,1,11.2,96,84,1015,10,167,1.47,1,670,GRN,BL,0,0,0.0,4
16840248,2,82,17361,1719,Bielefeld,0,27300,11,1,8.4,93,67,1012,10,162,4.44,1,117,BL,W,0,0,0.0,4
16481578,1,301,17160,329348,Marseille,0,67000,17,1,11.8,24,59,1019,35,243,4.67,1,771,W,BL,0,0,0.0,4
16943133,1,8,17420,151,Manchester,0,55097,462,1,11.2,63,84,988,32,211,8.89,1,292,GRN,RE,0,0,0.0,4
17055521,1,564,17480,140808,Madrid,0,67829,32,1,13.8,8,41,1021,29,217,3.86,1,319,RE,W,0,0,0.0,4
17098272,1,384,17488,7189,Roma,0,72698,251,1,13.9,83,77,1017,9,177,3.89,0,158,GRN,W,0,0,0.0,4
16840291,1,82,17361,2165,Augsburg,0,30660,11,1,4.8,79,59,1011,10,203,4.06,1,454,W,GRN,0,0,0.0,4
17098279,1,384,17488,193,Bergamo,0,26393,251,1,11.0,50,76,1012,7,0,0.5,1,179,GRN,W,0,0,0.0,4
17055617,1,564,17480,2015,Valencia,0,26354,32,1,14.6,50,76,1022,10,355,0.69,1,2,BL,W,0,0,0.0,4
16943084,0,8,17420,449,Newcastle upon Tyne,0,52338,462,1,4.9,72,71,985,15,196,3.67,1,275,BL,RE,0,0,0.0,4
16481649,0,301,17160,394,Reims,0,21029,17,1,7.4,99,80,1009,19,227,5.17,1,395,RE,BL,0,0,0.0,4
16481646,2,301,17160,251,Angers,0,17835,17,1,11.7,89,55,1009,17,258,8.64,0,438,W,GRN,0,0,0.0,4
16943081,0,8,17420,488,Leeds,0,39460,462,1,7.6,50,30,991,10,351,6.14,0,272,W,BL,0,0,0.0,4
17055611,0,564,17480,1747,Vitoria-Gasteiz,0,19840,32,1,13.4,55,47,1021,14,212,4.36,0,767,BL,YE,0,0,0.0,4
17098281,1,384,17488,1613,Reggio nell'Emilia,0,21584,251,1,16.0,23,39,1011,9,247,6.25,0,84,GRN,YE,0,0,0.0,4
