id,time,lat,lon,temp,precip,cloudcover,humidity,pressure,sunset,visibility,winddir,windgust,windspeed
253340,2016-09-17T20:00:00,44.897222,-0.561667,17.0,0.0,2.4,63.81,1022.2,2016-09-17T20:08:48+02:00,32.6,347.0,21.5,9.8
253329,2016-09-17T20:00:00,47.748747,-3.369367,16.5,0.0,7.9,66.14,1023.1,2016-09-17T20:21:03+02:00,38.9,343.0,37.5,13.4
253317,2016-09-17T20:00:00,48.6955,6.210687,17.8,0.0,0.0,65.45,1016.0,2016-09-17T19:43:10+02:00,16.1,290.0,14.7,5.4
299963,2016-09-17T20:45:00,40.827967,14.193008,22.0,0.0,47.7,76.74,,2016-09-17T19:08:33+02:00,10.0,211.0,,7.2
403190,2016-09-17T20:45:00,28.10505,-15.41948,,0.0,,,,,,,,
403200,2016-09-18T12:00:00,42.796677,-1.637141,13.9,0.0,44.5,88.29,1022.6,2016-09-18T20:10:37+02:00,9.5,305.0,20.0,18.5
299977,2016-09-18T12:30:00,46.081603,13.200136,15.6,0.8,88.0,91.73,,2016-09-18T19:12:17+02:00,10.0,52.0,8.3,4.0
2645,2016-09-18T13:00:00,51.649836,-0.401486,17.7,0.0,60.7,71.3,1021.2,2016-09-18T19:08:31+01:00,36.8,356.0,,8.8
300011,2016-09-18T15:00:00,44.714722,10.649722,20.4,0.0,21.7,59.29,1009.8,2016-09-18T19:22:03+02:00,8.4,270.0,,9.4
299988,2016-09-18T15:00:00,39.22977,9.12129,23.9,0.0,50.0,53.9,,2016-09-18T19:26:44+02:00,10.0,294.0,37.1,16.8
300021,2016-09-18T15:00:00,45.04175,7.650014,16.8,0.0,60.8,75.15,,2016-09-18T19:34:08+02:00,16.3,0.0,,1.9
253371,2016-09-18T15:00:00,43.622222,3.811944,23.2,0.0,60.1,40.45,1014.6,2016-09-18T19:49:04+02:00,47.8,315.0,49.4,25.0
300000,2016-09-18T15:00:00,42.455278,14.229444,23.0,0.0,50.0,68.97,,2016-09-18T19:07:08+02:00,10.0,110.0,11.2,18.3
2656,2016-09-18T15:15:00,51.398333,-0.085556,18.2,0.0,59.5,68.58,1020.5,2016-09-18T19:07:10+01:00,31.8,319.0,,8.2
2666,2016-09-18T15:15:00,50.905833,-1.391111,19.1,0.0,73.0,67.32,1020.8,2016-09-18T19:12:11+01:00,27.4,314.0,,10.8
96896,2016-09-18T15:30:00,48.322971,10.885949,14.0,0.0,61.6,94.83,,2016-09-18T19:22:14+02:00,6.9,240.0,,14.7
403208,2016-09-18T16:15:00,43.263476,-2.94815,20.2,0.0,51.5,67.88,1023.3,2016-09-18T20:15:58+02:00,10.0,314.0,,18.2
253382,2016-09-18T17:00:00,45.460833,4.390278,13.2,0.0,91.8,91.6,1016.8,2016-09-18T19:47:17+02:00,9.3,334.0,14.7,5.1
96912,2016-09-18T17:30:00,52.514477,13.239358,19.4,0.0,88.2,47.53,,2016-09-18T19:14:23+02:00,10.0,61.0,,16.6
2678,2016-09-18T17:30:00,51.390098,0.021055,17.3,0.0,89.0,74.94,,2016-09-18T19:06:44+01:00,10.0,320.0,,9.4
300035,2016-09-18T18:00:00,45.478025,9.124206,21.9,0.0,33.3,51.29,1009.1,2016-09-18T19:28:22+02:00,10.0,258.0,8.3,7.7
403218,2016-09-18T18:30:00,39.944119,-0.103474,23.4,0.0,25.0,42.15,,2016-09-18T20:03:46+02:00,10.0,112.0,8.3,4.3
253393,2016-09-18T20:45:00,43.27197,5.39114,18.8,0.0,,60.45,,2016-09-18T19:42:40+02:00,10.0,315.0,,32.0
403228,2016-09-18T20:45:00,41.34786,2.075622,20.1,0.0,25.0,77.37,,2016-09-18T19:55:24+02:00,10.0,21.0,1.1,0.9
300047,2016-09-18T20:45:00,43.780822,11.282258,19.0,0.0,50.0,82.81,,2016-09-18T19:19:16+02:00,10.0,300.0,,5.4
403238,2016-09-19T20:45:00,42.837167,-2.688294,14.6,0.0,88.0,88.45,,2016-09-19T20:13:01+02:00,10.0,354.0,6.5,7.4
253403,2016-09-20T19:00:00,50.631111,3.1375,18.0,0.0,0.0,61.92,1018.1,2016-09-20T19:49:30+02:00,20.7,88.0,9.8,5.4
403247,2016-09-20T20:00:00,36.734209,-4.426602,23.9,0.0,27.3,63.37,1014.7,2016-09-20T20:17:16+02:00,14.7,23.0,13.4,12.5
96930,2016-09-20T20:00:00,48.743317,11.483741,12.0,0.0,93.1,85.12,1019.2,2016-09-20T19:15:44+02:00,10.0,260.0,,2.6
96939,2016-09-20T20:00:00,53.4005292,49.5018821,10.0,0.0,50.0,76.19,,2016-09-20T18:45:04+04:00,10.0,0.0,,0.0
96948,2016-09-20T20:00:00,52.514477,13.239358,16.1,0.0,0.0,58.59,,2016-09-20T19:09:38+02:00,10.0,291.0,,5.4
96921,2016-09-20T20:00:00,52.431561,10.803541,15.0,0.0,0.0,67.52,,2016-09-20T19:19:20+02:00,10.0,1.0,,0.2
300059,2016-09-20T20:45:00,45.478025,9.124206,21.4,0.0,45.7,58.26,,2016-09-20T19:24:30+02:00,10.0,32.0,,4.1
253413,2016-09-20T21:00:00,48.841389,2.253056,16.8,0.0,40.7,67.85,1018.4,2016-09-20T19:52:38+02:00,23.2,121.0,12.8,5.9
403258,2016-09-20T22:00:00,37.384046,-5.970592,21.5,0.0,0.0,65.7,1015.6,2016-09-20T20:23:32+02:00,10.0,207.0,,10.3
300068,2016-09-21T18:30:00,44.492314,11.309667,19.2,0.0,88.0,74.04,,2016-09-21T19:13:43+02:00,10.0,52.0,9.3,7.5
253446,2016-09-21T19:00:00,42.6514,9.442619,18.4,0.0,84.5,85.97,1013.5,2016-09-21T19:20:57+02:00,9.1,333.0,20.1,14.0
253467,2016-09-21T19:00:00,47.255631,-1.525375,20.1,0.0,2.9,59.12,1017.3,2016-09-21T20:05:21+02:00,29.3,261.0,24.1,14.7
253457,2016-09-21T19:00:00,47.4695,-0.55402,21.8,0.0,0.0,49.03,1017.3,2016-09-21T20:01:30+02:00,19.0,150.0,12.9,3.6
253489,2016-09-21T19:00:00,49.109813,6.159511,17.1,0.0,0.0,52.65,1018.4,2016-09-21T19:34:56+02:00,27.4,79.0,23.5,13.8
253436,2016-09-21T19:00:00,45.75322,4.97318,18.8,0.0,5.3,61.23,1016.6,2016-09-21T19:39:11+02:00,19.4,18.0,16.8,9.2
253424,2016-09-21T19:00:00,43.705139,7.192583,19.0,0.0,83.8,78.3,1013.4,2016-09-21T19:30:04+02:00,31.9,342.0,23.1,9.6
253478,2016-09-21T19:00:00,48.566285,-3.164599,16.9,0.0,54.2,70.59,1017.5,2016-09-21T20:12:06+02:00,28.6,323.0,20.8,11.2
403266,2016-09-21T20:00:00,40.453068,-3.688354,25.5,0.0,18.3,18.74,1012.1,2016-09-21T20:13:10+02:00,33.1,228.0,,16.2
96957,2016-09-21T20:00:00,48.218777,11.624748,,0.0,,,,,,,,
96966,2016-09-21T20:00:00,51.037704,7.002651,13.0,0.0,0.0,77.29,,2016-09-21T19:31:53+02:00,10.0,,18.0,3.6
96984,2016-09-21T20:00:00,53.066394,8.837628,17.9,0.0,88.0,72.57,,2016-09-21T19:24:56+02:00,10.0,89.0,3.2,7.5
403273,2016-09-21T20:00:00,42.211852,-8.739721,17.2,0.0,84.6,73.16,1018.5,2016-09-21T20:33:32+02:00,12.4,311.0,9.7,7.0
96975,2016-09-21T20:00:00,51.553673,7.07057,14.3,0.0,0.0,68.1,,2016-09-21T19:31:42+02:00,10.0,79.0,18.0,3.7
96993,2016-09-21T20:00:00,51.345833,12.348056,,0.0,,,,,,,,
300108,2016-09-21T20:45:00,43.726389,10.955,19.1,0.0,50.0,73.01,,2016-09-21T19:15:02+02:00,10.0,38.0,3.2,1.1
300118,2016-09-21T20:45:00,44.416431,8.952428,20.0,0.0,27.3,69.36,,2016-09-21T19:23:07+02:00,10.0,316.0,30.3,16.4
300140,2016-09-21T20:45:00,42.455278,14.229444,18.0,0.0,88.8,93.88,,2016-09-21T19:01:48+02:00,8.0,250.0,0.0,5.4
300093,2016-09-21T20:45:00,45.435356,10.968647,16.0,0.0,49.3,77.09,,2016-09-21T19:15:12+02:00,10.0,50.0,,5.4
300082,2016-09-21T20:45:00,45.708889,9.680833,16.0,0.0,49.9,77.16,,2016-09-21T19:20:23+02:00,10.0,50.0,,5.4
300128,2016-09-21T20:45:00,45.109444,7.641111,17.9,0.0,89.2,59.2,,2016-09-21T19:28:27+02:00,10.0,295.0,4.1,0.6
300162,2016-09-21T20:45:00,46.081603,13.200136,16.2,0.0,32.5,54.45,,2016-09-21T19:06:22+02:00,10.0,81.0,,7.7
300150,2016-09-21T20:45:00,41.933886,12.454786,20.0,0.0,4.3,81.83,,2016-09-21T19:08:50+02:00,10.0,134.0,,9.9
253499,2016-09-21T21:00:00,48.107458,-1.712839,17.8,0.0,99.4,65.47,1017.9,2016-09-21T20:06:14+02:00,34.0,251.0,13.7,7.3
403283,2016-09-21T22:00:00,43.301376,-1.973602,19.0,0.0,76.9,87.2,1018.4,2016-09-21T20:06:38+02:00,11.2,339.0,18.1,4.6
403295,2016-09-21T22:00:00,37.152966,-3.595736,22.5,0.0,0.0,36.88,1016.2,2016-09-21T20:12:29+02:00,20.0,306.0,2.5,0.8
403304,2016-09-21T22:00:00,41.38089,2.122813,22.7,0.0,7.8,80.12,1017.0,2016-09-21T19:50:03+02:00,16.4,140.0,0.0,0.0
403322,2016-09-22T20:00:00,43.3713,-8.396,18.2,0.0,2.5,82.22,1022.0,2016-09-22T20:30:29+02:00,18.2,360.0,7.9,10.8
403313,2016-09-22T20:00:00,42.796677,-1.637141,19.0,0.0,37.6,77.12,1019.4,2016-09-22T20:03:26+02:00,17.4,330.0,16.6,21.3
403332,2016-09-22T22:00:00,39.474602,-0.358257,22.8,0.0,18.0,81.76,1020.0,2016-09-22T19:58:08+02:00,10.1,25.0,3.2,4.6
97003,2016-09-23T20:30:00,51.492493,7.451885,15.8,0.0,0.0,66.32,,2016-09-23T19:25:34+02:00,10.0,281.0,3.2,2.1
403341,2016-09-23T20:45:00,37.356483,-5.981768,26.5,0.0,,46.24,,2016-09-23T20:18:57+02:00,10.0,233.0,7.8,1.1
253510,2016-09-23T20:45:00,43.59884,1.43786,22.5,0.0,0.0,45.63,,2016-09-23T19:49:22+02:00,10.0,280.0,,5.4
403350,2016-09-24T13:00:00,43.181728,-2.475875,25.9,0.0,22.8,46.51,1016.4,2016-09-24T20:03:12+02:00,10.0,226.0,32.3,12.8
2688,2016-09-24T13:30:00,53.46315,-2.291444,18.0,0.0,46.2,71.78,,2016-09-24T19:02:06+01:00,10.0,178.0,,25.6
97022,2016-09-24T15:30:00,50.001053,8.245478,23.0,0.0,0.0,43.73,,2016-09-24T19:20:08+02:00,10.0,,,7.6
97050,2016-09-24T15:30:00,50.068779,8.64629,23.0,0.0,0.0,43.72,,2016-09-24T19:18:32+02:00,10.0,,,7.6
97040,2016-09-24T15:30:00,48.322971,10.885949,19.6,0.0,2.5,51.21,,2016-09-24T19:09:39+02:00,8.9,88.0,,11.0
97031,2016-09-24T15:30:00,53.587357,9.899214,20.0,0.0,89.1,54.93,,2016-09-24T19:13:25+02:00,10.0,217.0,,13.6
97013,2016-09-24T15:30:00,51.175213,6.383958,23.7,0.0,4.8,41.94,,2016-09-24T19:27:32+02:00,10.0,164.0,,5.9
2732,2016-09-24T16:00:00,52.988419,-2.175398,18.2,0.0,78.1,68.26,1010.6,2016-09-24T19:01:39+01:00,32.0,190.0,50.1,26.7
2721,2016-09-24T16:00:00,54.578333,-1.216944,18.8,0.0,42.7,65.77,1009.4,2016-09-24T18:57:46+01:00,29.1,178.0,69.0,36.0
2755,2016-09-24T16:00:00,51.642763,-3.934579,18.5,0.0,9.5,78.89,1010.7,2016-09-24T19:08:44+01:00,17.0,190.0,61.6,39.7
2698,2016-09-24T16:00:00,50.735278,-1.838333,19.3,0.0,12.9,73.71,1014.7,2016-09-24T19:00:23+01:00,21.3,198.0,46.4,20.5
2710,2016-09-24T16:00:00,53.430622,-2.960919,19.2,0.0,58.5,65.44,1008.7,2016-09-24T19:04:47+01:00,16.7,163.0,51.8,22.5
2744,2016-09-24T16:00:00,54.91443,-1.388159,18.2,0.0,67.4,67.77,1008.1,2016-09-24T18:58:27+01:00,31.0,184.0,66.7,26.5
403361,2016-09-24T16:15:00,43.536284,-5.637397,20.6,0.0,15.3,81.87,1016.0,2016-09-24T20:15:49+02:00,9.6,72.0,13.0,3.3
253522,2016-09-24T17:00:00,47.748747,-3.369367,21.0,0.0,92.6,78.82,1015.5,2016-09-24T20:06:36+02:00,15.3,205.0,37.9,20.8
300174,2016-09-24T18:00:00,38.152767,13.342275,23.2,0.0,84.8,71.43,1020.9,2016-09-24T19:00:10+02:00,11.1,89.0,7.5,8.4
403371,2016-09-24T18:30:00,43.263476,-2.94815,22.6,0.0,,76.45,,2016-09-24T20:05:05+02:00,10.0,310.0,9.7,13.8
97059,2016-09-24T18:30:00,53.066394,8.837628,20.0,0.0,0.0,56.11,,2016-09-24T19:17:40+02:00,10.0,219.0,3.2,7.5
2767,2016-09-24T18:30:00,51.55505,-0.108046,20.6,0.0,27.4,53.86,,2016-09-24T18:53:27+01:00,10.0,160.0,,14.8
253573,2016-09-24T20:00:00,43.727606,7.415614,18.6,0.0,67.6,74.95,1022.6,2016-09-24T19:23:40+02:00,21.1,164.0,12.9,4.7
253553,2016-09-24T20:00:00,42.6514,9.442619,19.2,0.0,44.3,84.63,1022.2,2016-09-24T19:15:36+02:00,25.8,239.0,9.3,6.1
253532,2016-09-24T20:00:00,44.897222,-0.561667,24.0,0.0,4.7,50.45,1016.0,2016-09-24T19:55:29+02:00,22.0,110.0,19.3,12.5
253542,2016-09-24T20:00:00,43.622222,3.811944,19.4,0.0,26.7,79.39,1021.9,2016-09-24T19:38:04+02:00,23.1,134.0,19.1,10.8
253563,2016-09-24T20:00:00,47.324383,5.068342,18.0,0.0,0.0,64.49,1020.8,2016-09-24T19:32:55+02:00,14.3,159.0,9.3,5.4
300186,2016-09-24T20:45:00,40.827967,14.193008,21.8,0.0,78.2,61.53,,2016-09-24T18:56:41+02:00,10.0,9.0,,7.9
403380,2016-09-24T20:45:00,28.10505,-15.41948,,0.0,,,,,,,,
403390,2016-09-25T12:00:00,40.3404,-3.7607,22.0,0.0,0.8,47.63,1019.4,2016-09-25T20:06:46+02:00,10.8,142.0,,5.3
300199,2016-09-25T12:30:00,45.04175,7.650014,22.3,0.0,,52.87,,2016-09-25T19:20:46+02:00,10.0,203.0,2.9,5.7
253584,2016-09-25T15:00:00,45.460833,4.390278,24.9,0.0,84.9,37.2,1017.2,2016-09-25T19:33:46+02:00,32.7,146.0,20.2,9.7
300247,2016-09-25T15:00:00,44.714722,10.649722,22.4,0.0,0.0,46.36,1019.3,2016-09-25T19:08:49+02:00,14.3,63.0,,6.3
300210,2016-09-25T15:00:00,44.416431,8.952428,25.4,0.0,27.1,50.8,,2016-09-25T19:15:38+02:00,10.0,93.0,12.1,8.0
300222,2016-09-25T15:00:00,45.478025,9.124206,24.0,0.0,0.9,39.96,1018.4,2016-09-25T19:14:51+02:00,10.0,214.0,20.5,6.4
300235,2016-09-25T15:00:00,41.933886,12.454786,23.8,0.0,39.5,55.04,,2016-09-25T19:01:51+02:00,10.0,285.0,,13.6
97068,2016-09-25T15:30:00,49.23906,8.88775,23.6,0.0,0.0,46.3,,2016-09-25T19:15:27+02:00,10.0,236.0,,10.1
403400,2016-09-25T16:15:00,40.40483,-3.72174,26.3,0.0,10.5,24.46,1015.9,2016-09-25T20:06:36+02:00,24.1,234.0,,3.2
253596,2016-09-25T17:00:00,48.6955,6.210687,24.9,0.0,0.4,42.28,1017.6,2016-09-25T19:26:11+02:00,37.2,180.0,33.5,16.6
2777,2016-09-25T17:00:00,51.538736,-0.016552,17.8,0.0,3.6,53.0,1017.6,2016-09-25T18:50:47+01:00,36.3,251.0,,22.1
97076,2016-09-25T17:45:00,50.933445,6.876095,24.7,0.0,0.0,40.05,,2016-09-25T19:23:19+02:00,10.0,204.0,,13.9
403409,2016-09-25T18:30:00,39.944119,-0.103474,22.9,0.0,50.0,78.59,,2016-09-25T19:52:11+02:00,10.0,105.0,9.5,4.6
403418,2016-09-25T20:45:00,41.34786,2.075622,18.7,0.0,88.0,84.74,,2016-09-25T19:43:22+02:00,10.0,43.0,12.3,9.6
300257,2016-09-25T20:45:00,43.780822,11.282258,21.9,0.0,0.0,49.94,,2016-09-25T19:06:22+02:00,10.0,290.0,,1.8
253606,2016-09-25T20:45:00,43.27197,5.39114,20.6,0.0,,73.85,,2016-09-25T19:29:57+02:00,10.0,262.0,,16.9
300269,2016-09-26T19:00:00,42.455278,14.229444,20.0,0.0,26.9,64.08,,2016-09-26T18:52:57+02:00,10.0,30.0,4.7,9.3
403427,2016-09-26T20:45:00,42.837167,-2.688294,15.8,0.0,25.0,78.46,,2016-09-26T20:00:29+02:00,10.0,354.0,7.9,5.1
300282,2016-09-26T21:00:00,39.22977,9.12129,21.6,0.0,30.2,79.3,,2016-09-26T19:13:46+02:00,10.0,355.0,7.9,0.3
2787,2016-09-26T21:00:00,53.789167,-2.230278,12.5,0.0,72.9,95.56,1018.8,2016-09-26T18:56:55+01:00,6.1,180.0,,11.7
97085,2016-09-30T20:30:00,51.345833,12.348056,12.0,0.0,0.0,93.6,,2016-09-30T18:50:01+02:00,10.0,230.0,,13.0
253616,2016-09-30T20:45:00,48.107458,-1.712839,11.0,0.0,100.0,76.89,,2016-09-30T19:47:33+02:00,10.0,213.0,0.0,5.0
403438,2016-09-30T20:45:00,43.301376,-1.973602,20.0,0.0,88.0,84.87,,2016-09-30T19:50:22+02:00,10.0,152.0,1.4,0.2
2799,2016-09-30T21:00:00,53.438801,-2.966328,12.2,0.0,29.2,73.5,1008.6,2016-09-30T18:50:12+01:00,18.8,214.0,,14.9
403447,2016-10-01T13:00:00,37.152966,-3.595736,23.9,0.0,26.9,36.2,1013.9,2016-10-01T19:57:18+02:00,10.6,313.0,13.0,4.3
2809,2016-10-01T13:30:00,51.642763,-3.934579,13.3,0.0,88.0,99.83,,2016-10-01T18:52:37+01:00,10.0,171.0,,0.4
97122,2016-10-01T15:30:00,53.4005292,49.5018821,,0.0,,,,,,,,
97132,2016-10-01T15:30:00,52.514477,13.239358,13.8,0.0,88.2,84.18,,2016-10-01T18:43:34+02:00,10.0,116.0,,13.7
97104,2016-10-01T15:30:00,52.514477,13.239358,13.8,0.0,88.2,84.18,,2016-10-01T18:43:34+02:00,10.0,116.0,,13.7
97095,2016-10-01T15:30:00,48.218777,11.624748,22.0,0.0,0.0,46.47,,2016-10-01T18:52:10+02:00,10.0,,,3.6
97113,2016-10-01T15:30:00,48.743317,11.483741,23.0,0.0,4.7,40.93,,2016-10-01T18:52:29+02:00,10.0,347.0,,5.6
2820,2016-10-01T16:00:00,53.746111,-0.367778,13.1,0.0,87.2,80.75,1005.3,2016-10-01T18:37:13+01:00,19.1,50.0,,18.0
2830,2016-10-01T16:00:00,54.91443,-1.388159,12.3,0.0,37.6,77.33,1007.4,2016-10-01T18:40:36+01:00,13.6,42.0,,16.4
2842,2016-10-01T16:00:00,51.649836,-0.401486,15.3,0.0,29.4,62.19,1004.2,2016-10-01T18:38:31+01:00,19.2,226.0,,11.1
2852,2016-10-01T16:00:00,51.538736,-0.016552,15.7,0.0,7.9,63.26,1004.4,2016-10-01T18:37:02+01:00,18.5,222.0,,11.6
403455,2016-10-01T16:15:00,37.384046,-5.970592,29.5,0.0,13.6,42.06,1013.4,2016-10-01T20:06:42+02:00,10.0,222.0,16.2,7.8
253628,2016-10-01T17:00:00,48.841389,2.253056,17.6,0.0,53.1,56.85,1009.6,2016-10-01T19:29:19+02:00,30.4,237.0,43.1,18.1
300292,2016-10-01T18:00:00,42.455278,14.229444,23.0,0.0,0.0,64.73,,2016-10-01T18:44:10+02:00,9.0,70.0,11.2,9.3
403464,2016-10-01T18:30:00,42.796677,-1.637141,17.0,0.0,25.3,72.45,,2016-10-01T19:47:26+02:00,10.0,330.0,,27.6
97141,2016-10-01T18:30:00,51.037704,7.002651,16.0,0.0,50.0,82.39,,2016-10-01T19:09:16+02:00,10.0,140.0,,7.6
253638,2016-10-01T20:00:00,50.631111,3.1375,11.1,0.0,2.0,91.92,1008.4,2016-10-01T19:24:54+02:00,31.3,191.0,21.0,9.3
253648,2016-10-01T20:00:00,47.324383,5.068342,15.0,0.0,1.8,93.68,1013.6,2016-10-01T19:18:46+02:00,19.9,189.0,20.6,12.9
253661,2016-10-01T20:00:00,47.255631,-1.525375,13.3,0.0,3.8,67.05,1013.4,2016-10-01T19:45:08+02:00,31.5,261.0,29.6,8.7
253672,2016-10-01T20:00:00,49.179461,-0.396767,13.0,0.0,13.1,66.93,1010.0,2016-10-01T19:39:44+02:00,32.2,250.0,35.6,21.5
253681,2016-10-01T20:00:00,49.109813,6.159511,13.1,0.0,0.0,91.21,1012.1,2016-10-01T19:13:35+02:00,36.0,198.0,21.5,15.0
300303,2016-10-01T20:45:00,46.081603,13.200136,17.0,0.0,18.0,76.81,,2016-10-01T18:46:49+02:00,10.0,60.0,,4.0
403474,2016-10-01T20:45:00,43.3713,-8.396,15.6,0.0,50.0,77.98,,2016-10-01T20:14:12+02:00,10.0,306.0,3.2,1.6
403484,2016-10-02T12:00:00,39.474602,-0.358257,25.0,0.0,10.5,62.73,1015.7,2016-10-02T19:41:57+02:00,10.1,90.0,9.7,4.3
300316,2016-10-02T12:30:00,43.726389,10.955,21.8,0.0,50.0,81.3,,2016-10-02T18:54:57+02:00,10.0,221.0,7.9,1.6
2862,2016-10-02T13:00:00,53.46315,-2.291444,14.4,0.0,3.8,62.35,1018.5,2016-10-02T18:42:39+01:00,20.4,97.0,,6.0
300350,2016-10-02T15:00:00,39.22977,9.12129,26.2,0.0,9.6,70.33,,2016-10-02T19:04:11+02:00,10.0,185.0,25.9,14.4
300339,2016-10-02T15:00:00,44.492314,11.309667,22.1,0.0,35.1,72.02,1013.6,2016-10-02T18:53:12+02:00,8.0,33.0,,6.9
300326,2016-10-02T15:00:00,45.708889,9.680833,21.0,0.0,49.7,64.32,1013.2,2016-10-02T18:59:08+02:00,8.0,286.0,17.5,5.4
300362,2016-10-02T15:00:00,44.416431,8.952428,23.3,0.0,0.0,63.74,,2016-10-02T19:02:39+02:00,10.0,167.0,15.9,11.7
253692,2016-10-02T15:00:00,47.4695,-0.55402,18.0,0.0,0.5,48.07,1019.3,2016-10-02T19:39:09+02:00,19.9,290.0,22.3,11.1
2874,2016-10-02T15:15:00,52.620278,-1.142222,14.9,0.0,30.4,59.12,1018.5,2016-10-02T18:38:36+01:00,41.6,349.0,,8.9
2885,2016-10-02T15:15:00,51.390098,0.021055,15.9,0.0,35.0,57.32,1017.9,2016-10-02T18:34:42+01:00,34.6,336.0,,13.2
97150,2016-10-02T15:30:00,52.431561,10.803541,16.0,0.0,36.8,53.19,,2016-10-02T18:51:00+02:00,10.0,217.0,42.5,18.8
403492,2016-10-02T16:15:00,40.453068,-3.688354,25.0,0.0,24.2,29.77,1012.2,2016-10-02T19:54:52+02:00,19.6,226.0,,16.7
253702,2016-10-02T17:00:00,43.705139,7.192583,27.1,0.0,16.2,37.59,1012.5,2016-10-02T19:10:00+02:00,31.5,232.0,17.6,12.4
2895,2016-10-02T17:30:00,53.789167,-2.230278,14.0,0.0,27.6,64.92,,2016-10-02T18:42:12+01:00,10.0,249.0,1.4,1.5
97159,2016-10-02T17:30:00,51.553673,7.07057,13.0,0.0,64.5,72.72,,2016-10-02T19:06:27+02:00,9.5,227.0,48.2,27.2
300373,2016-10-02T18:00:00,45.478025,9.124206,22.6,0.0,24.8,52.28,1012.6,2016-10-02T19:01:28+02:00,10.0,252.0,13.0,5.5
300388,2016-10-02T18:00:00,45.04175,7.650014,20.3,0.0,17.5,58.82,,2016-10-02T19:07:33+02:00,11.4,0.0,,0.1
403509,2016-10-02T18:30:00,36.734209,-4.426602,23.2,0.0,25.0,71.73,,2016-10-02T19:59:17+02:00,10.0,126.0,15.5,18.8
403502,2016-10-02T18:30:00,41.34786,2.075622,23.2,0.0,50.0,87.42,,2016-10-02T19:31:28+02:00,10.0,51.0,3.9,2.9
403519,2016-10-02T20:45:00,42.211852,-8.739721,16.1,0.0,,72.85,,2016-10-02T20:14:18+02:00,10.0,270.0,1.4,0.3
300399,2016-10-02T20:45:00,41.933886,12.454786,20.1,0.0,20.6,87.09,,2016-10-02T18:49:45+02:00,10.0,228.0,,5.5
253715,2016-10-02T20:45:00,45.75322,4.97318,15.7,0.0,88.0,64.81,,2016-10-02T19:17:55+02:00,10.0,18.0,,12.9
253725,2016-10-14T19:00:00,43.59884,1.43786,13.8,0.0,91.2,87.19,1008.1,2016-10-14T19:12:09+02:00,12.8,266.0,13.9,8.5
97168,2016-10-14T20:30:00,51.492493,7.451885,10.5,0.0,0.0,75.22,,2016-10-14T18:38:23+02:00,10.0,57.0,13.0,13.4
403531,2016-10-14T20:45:00,28.10505,-15.41948,,0.0,,,,,,,,
253735,2016-10-14T20:45:00,43.705139,7.192583,14.9,0.0,88.6,88.73,,2016-10-14T18:49:03+02:00,10.0,357.0,0.8,13.0
403540,2016-10-15T13:00:00,40.3404,-3.7607,17.0,0.0,0.6,56.29,1015.6,2016-10-15T19:34:43+02:00,10.4,154.0,,3.0
2903,2016-10-15T13:30:00,51.481579,-0.191094,15.4,0.0,65.1,70.33,,2016-10-15T18:06:47+01:00,10.0,236.0,,13.6
300412,2016-10-15T15:00:00,40.827967,14.193008,24.6,0.0,47.3,72.9,,2016-10-15T18:22:29+02:00,10.0,200.0,,13.4
97186,2016-10-15T15:30:00,50.933445,6.876095,16.8,0.0,56.5,60.64,,2016-10-15T18:39:22+02:00,10.0,221.0,,15.0
97195,2016-10-15T15:30:00,48.322971,10.885949,16.2,0.0,53.3,58.5,,2016-10-15T18:27:00+02:00,8.1,260.0,,12.3
97205,2016-10-15T15:30:00,49.23906,8.88775,14.7,0.0,83.0,80.3,,2016-10-15T18:33:45+02:00,10.0,269.0,16.2,3.9
97214,2016-10-15T15:30:00,50.068779,8.64629,15.0,0.0,88.3,72.03,,2016-10-15T18:33:33+02:00,10.0,230.0,,16.6
97177,2016-10-15T15:30:00,51.175213,6.383958,16.0,0.0,57.2,65.88,,2016-10-15T18:40:59+02:00,10.0,236.0,,18.3
2914,2016-10-15T16:00:00,50.735278,-1.838333,13.7,0.0,79.0,79.93,1005.9,2016-10-15T18:14:28+01:00,12.7,160.0,40.7,24.0
2959,2016-10-15T16:00:00,52.509068,-1.963892,14.7,0.0,40.6,55.89,1005.5,2016-10-15T18:12:16+01:00,44.6,151.0,,8.5
2939,2016-10-15T16:00:00,53.483176,-2.20038,13.6,0.0,36.5,65.09,1005.3,2016-10-15T18:11:39+01:00,35.0,164.0,,13.0
2928,2016-10-15T16:00:00,51.55505,-0.108046,16.4,0.0,5.4,56.15,1007.0,2016-10-15T18:06:20+01:00,47.4,186.0,,14.7
2949,2016-10-15T16:00:00,52.988419,-2.175398,13.1,0.0,22.1,64.28,1005.4,2016-10-15T18:12:21+01:00,40.1,176.0,,12.3
403549,2016-10-15T16:15:00,41.38089,2.122813,22.7,0.0,15.8,61.03,1015.6,2016-10-15T19:10:08+02:00,18.0,51.0,14.4,11.2
253743,2016-10-15T17:00:00,48.6955,6.210687,15.8,0.0,9.9,60.21,1015.7,2016-10-15T18:45:10+02:00,25.0,180.0,25.9,12.9
300424,2016-10-15T18:00:00,42.455278,14.229444,20.0,0.0,88.8,88.26,,2016-10-15T18:20:38+02:00,10.0,330.0,11.2,7.6
2971,2016-10-15T18:30:00,51.398333,-0.085556,11.5,0.0,77.8,94.99,,2016-10-15T18:06:29+01:00,5.8,135.0,,12.9
